mut_1,mut_2,mut_3,count,gene_name_1,gene_name_2,gene_name_3,amenable_1,amenable_2,amenable_3,all_amenable,mouse_variant_1,mouse_variant_2,mouse_variant_3,all_mouse
AACR-H0000172-M01,AACR-H0000166-M01,AACR-H0000168-M01,221,CBLB,NOTCH1,NOTCH1,True,True,True,True,True,True,True,True
AACR-H0000142-M01,AACR-H0000180-M01,AACR-H0000166-M01,221,CUX1,NOTCH1,NOTCH1,False,False,True,False,,,True,False
AACR-H0000185-M01,AACR-H0000142-M01,AACR-H0000132-M01,221,CSF3R,CUX1,RUNX1,True,False,False,False,True,,,False
AACR-H0000172-M01,AACR-H0000133-M01,AACR-H0000158-M01,221,CBLB,CUX1,NOTCH1,True,True,True,True,True,True,True,True
AACR-H0000142-M01,AACR-H0000123-M01,AACR-H0000198-M01,221,CUX1,SMC3,RUNX1,False,True,False,False,,True,,False
AACR-H0000142-M01,AACR-H0000118-M01,AACR-H0000198-M01,221,CUX1,SRSF2,RUNX1,False,True,False,False,,True,,False
AACR-H0000128-M01,AACR-H0000172-M01,AACR-H0000168-M01,221,CBLB,CBLB,NOTCH1,False,True,True,False,,True,True,False
AACR-H0000185-M01,AACR-H0000142-M01,AACR-H0000136-M01,221,CSF3R,CUX1,FLT3,True,False,True,False,True,,True,False
AACR-H0000128-M01,AACR-H0000136-M01,AACR-H0000198-M01,221,CBLB,FLT3,RUNX1,False,True,False,False,,True,,False
AACR-H0000124-M01,AACR-H0000142-M01,AACR-H0000198-M01,221,CBLB,CUX1,RUNX1,False,False,False,False,,,,False
AACR-H0000128-M01,AACR-H0000132-M01,AACR-H0000198-M01,221,CBLB,RUNX1,RUNX1,False,False,False,False,,,,False
AACR-H0000128-M01,AACR-H0000172-M01,AACR-H0000166-M01,221,CBLB,CBLB,NOTCH1,False,True,True,False,,True,True,False
AACR-H0000172-M01,AACR-H0000166-M01,AACR-H0000123-M01,221,CBLB,NOTCH1,SMC3,True,True,True,True,True,True,True,True
AACR-H0000172-M01,AACR-H0000166-M01,AACR-H0000118-M01,221,CBLB,NOTCH1,SRSF2,True,True,True,True,True,True,True,True
AACR-H0000172-M01,AACR-H0000122-M01,AACR-H0000168-M01,221,CBLB,PDGFRA,NOTCH1,True,True,True,True,True,True,True,True
AACR-H0000172-M01,AACR-H0000122-M01,AACR-H0000166-M01,221,CBLB,PDGFRA,NOTCH1,True,True,True,True,True,True,True,True
AACR-H0000172-M01,AACR-H0000168-M01,AACR-H0000123-M01,221,CBLB,NOTCH1,SMC3,True,True,True,True,True,True,True,True
AACR-H0000128-M01,AACR-H0000203-M01,AACR-H0000132-M01,220,CBLB,SETBP1,RUNX1,False,False,False,False,,,,False
AACR-H0000118-M01,AACR-H0000137-M01,AACR-H0000198-M01,220,SRSF2,SRSF2,RUNX1,True,True,False,False,True,True,,False
AACR-H0000128-M01,AACR-H0000142-M01,AACR-H0000198-M01,220,CBLB,CUX1,RUNX1,False,False,False,False,,,,False
AACR-H0000128-M01,AACR-H0000137-M01,AACR-H0000203-M01,220,CBLB,SRSF2,SETBP1,False,True,False,False,,True,,False
AACR-H0000147-M01,AACR-H0000180-M01,AACR-H0000137-M01,220,NRAS,NOTCH1,SRSF2,True,False,True,False,True,,True,False
AACR-H0000128-M01,AACR-H0000180-M01,AACR-H0000178-M01,220,CBLB,NOTCH1,NOTCH1,False,False,False,False,,,,False
AACR-H0000145-M01,AACR-H0000180-M01,AACR-H0000136-M01,220,GATA2,NOTCH1,FLT3,True,False,True,False,True,,True,False
AACR-H0000124-M01,AACR-H0000137-M01,AACR-H0000198-M01,219,CBLB,SRSF2,RUNX1,False,True,False,False,,True,,False
AACR-H0000185-M01,AACR-H0000145-M01,AACR-H0000133-M01,219,CSF3R,GATA2,CUX1,True,True,True,True,True,True,True,True
AACR-H0000122-M01,AACR-H0000137-M01,AACR-H0000198-M01,219,PDGFRA,SRSF2,RUNX1,True,True,False,False,True,True,,False
AACR-H0000147-M01,AACR-H0000178-M01,AACR-H0000136-M01,219,NRAS,NOTCH1,FLT3,True,False,True,False,True,,True,False
AACR-H0000145-M01,AACR-H0000180-M01,AACR-H0000168-M01,219,GATA2,NOTCH1,NOTCH1,True,False,True,False,True,,True,False
AACR-H0000172-M01,AACR-H0000158-M01,AACR-H0000136-M01,219,CBLB,NOTCH1,FLT3,True,True,True,True,True,True,True,True
AACR-H0000145-M01,AACR-H0000180-M01,AACR-H0000166-M01,219,GATA2,NOTCH1,NOTCH1,True,False,True,False,True,,True,False
AACR-H0000147-M01,AACR-H0000180-M01,AACR-H0000136-M01,219,NRAS,NOTCH1,FLT3,True,False,True,False,True,,True,False
AACR-H0000133-M01,AACR-H0000136-M01,AACR-H0000198-M01,219,CUX1,FLT3,RUNX1,True,True,False,False,True,True,,False
AACR-H0000123-M01,AACR-H0000137-M01,AACR-H0000198-M01,219,SMC3,SRSF2,RUNX1,True,True,False,False,True,True,,False
AACR-H0000147-M01,AACR-H0000178-M01,AACR-H0000137-M01,219,NRAS,NOTCH1,SRSF2,True,False,True,False,True,,True,False
AACR-H0000185-M01,AACR-H0000142-M01,AACR-H0000137-M01,219,CSF3R,CUX1,SRSF2,True,False,True,False,True,,True,False
AACR-H0000185-M01,AACR-H0000147-M01,AACR-H0000133-M01,218,CSF3R,NRAS,CUX1,True,True,True,True,True,True,True,True
AACR-H0000145-M01,AACR-H0000142-M01,AACR-H0000180-M01,218,GATA2,CUX1,NOTCH1,True,False,False,False,True,,,False
AACR-H0000180-M01,AACR-H0000168-M01,AACR-H0000178-M01,218,NOTCH1,NOTCH1,NOTCH1,False,True,False,False,,True,,False
AACR-H0000133-M01,AACR-H0000137-M01,AACR-H0000203-M01,218,CUX1,SRSF2,SETBP1,True,True,False,False,True,True,,False
AACR-H0000128-M01,AACR-H0000137-M01,AACR-H0000198-M01,218,CBLB,SRSF2,RUNX1,False,True,False,False,,True,,False
AACR-H0000180-M01,AACR-H0000166-M01,AACR-H0000178-M01,218,NOTCH1,NOTCH1,NOTCH1,False,True,False,False,,True,,False
AACR-H0000133-M01,AACR-H0000203-M01,AACR-H0000132-M01,218,CUX1,SETBP1,RUNX1,True,False,False,False,True,,,False
AACR-H0000133-M01,AACR-H0000132-M01,AACR-H0000198-M01,217,CUX1,RUNX1,RUNX1,True,False,False,False,True,,,False
AACR-H0000185-M01,AACR-H0000145-M01,AACR-H0000136-M01,217,CSF3R,GATA2,FLT3,True,True,True,True,True,True,True,True
AACR-H0000147-M01,AACR-H0000145-M01,AACR-H0000178-M01,217,NRAS,GATA2,NOTCH1,True,True,False,False,True,True,,False
AACR-H0000185-M01,AACR-H0000145-M01,AACR-H0000132-M01,217,CSF3R,GATA2,RUNX1,True,True,False,False,True,True,,False
AACR-H0000147-M01,AACR-H0000142-M01,AACR-H0000178-M01,217,NRAS,CUX1,NOTCH1,True,False,False,False,True,,,False
AACR-H0000185-M01,AACR-H0000145-M01,AACR-H0000137-M01,217,CSF3R,GATA2,SRSF2,True,True,True,True,True,True,True,True
AACR-H0000147-M01,AACR-H0000180-M01,AACR-H0000168-M01,216,NRAS,NOTCH1,NOTCH1,True,False,True,False,True,,True,False
AACR-H0000172-M01,AACR-H0000168-M01,AACR-H0000132-M01,216,CBLB,NOTCH1,RUNX1,True,True,False,False,True,True,,False
AACR-H0000185-M01,AACR-H0000145-M01,AACR-H0000142-M01,216,CSF3R,GATA2,CUX1,True,True,False,False,True,True,,False
AACR-H0000136-M01,AACR-H0000203-M01,AACR-H0000132-M01,216,FLT3,SETBP1,RUNX1,True,False,False,False,True,,,False
AACR-H0000136-M01,AACR-H0000137-M01,AACR-H0000203-M01,216,FLT3,SRSF2,SETBP1,True,True,False,False,True,True,,False
AACR-H0000185-M01,AACR-H0000147-M01,AACR-H0000132-M01,216,CSF3R,NRAS,RUNX1,True,True,False,False,True,True,,False
AACR-H0000185-M01,AACR-H0000147-M01,AACR-H0000136-M01,216,CSF3R,NRAS,FLT3,True,True,True,True,True,True,True,True
AACR-H0000215-M01,AACR-H0000168-M01,AACR-H0000118-M01,216,NOTCH1,NOTCH1,SRSF2,False,True,True,False,True,True,True,True
AACR-H0000133-M01,AACR-H0000180-M01,AACR-H0000178-M01,216,CUX1,NOTCH1,NOTCH1,True,False,False,False,True,,,False
AACR-H0000142-M01,AACR-H0000123-M01,AACR-H0000203-M01,216,CUX1,SMC3,SETBP1,False,True,False,False,,True,,False
AACR-H0000180-M01,AACR-H0000178-M01,AACR-H0000132-M01,216,NOTCH1,NOTCH1,RUNX1,False,False,False,False,,,,False
AACR-H0000133-M01,AACR-H0000142-M01,AACR-H0000198-M01,216,CUX1,CUX1,RUNX1,True,False,False,False,True,,,False
AACR-H0000147-M01,AACR-H0000180-M01,AACR-H0000166-M01,216,NRAS,NOTCH1,NOTCH1,True,False,True,False,True,,True,False
AACR-H0000142-M01,AACR-H0000118-M01,AACR-H0000203-M01,216,CUX1,SRSF2,SETBP1,False,True,False,False,,True,,False
AACR-H0000215-M01,AACR-H0000166-M01,AACR-H0000118-M01,216,NOTCH1,NOTCH1,SRSF2,False,True,True,False,True,True,True,True
AACR-H0000172-M01,AACR-H0000166-M01,AACR-H0000132-M01,216,CBLB,NOTCH1,RUNX1,True,True,False,False,True,True,,False
AACR-H0000124-M01,AACR-H0000142-M01,AACR-H0000203-M01,216,CBLB,CUX1,SETBP1,False,False,False,False,,,,False
AACR-H0000215-M01,AACR-H0000166-M01,AACR-H0000168-M01,216,NOTCH1,NOTCH1,NOTCH1,False,True,True,False,True,True,True,True
AACR-H0000122-M01,AACR-H0000142-M01,AACR-H0000203-M01,216,PDGFRA,CUX1,SETBP1,True,False,False,False,True,,,False
AACR-H0000172-M01,AACR-H0000158-M01,AACR-H0000137-M01,216,CBLB,NOTCH1,SRSF2,True,True,True,True,True,True,True,True
AACR-H0000122-M01,AACR-H0000215-M01,AACR-H0000118-M01,215,PDGFRA,NOTCH1,SRSF2,True,False,True,False,True,True,True,True
AACR-H0000215-M01,AACR-H0000123-M01,AACR-H0000118-M01,215,NOTCH1,SMC3,SRSF2,False,True,True,False,True,True,True,True
AACR-H0000172-M01,AACR-H0000133-M01,AACR-H0000166-M01,215,CBLB,CUX1,NOTCH1,True,True,True,True,True,True,True,True
AACR-H0000122-M01,AACR-H0000215-M01,AACR-H0000168-M01,215,PDGFRA,NOTCH1,NOTCH1,True,False,True,False,True,True,True,True
AACR-H0000122-M01,AACR-H0000215-M01,AACR-H0000166-M01,215,PDGFRA,NOTCH1,NOTCH1,True,False,True,False,True,True,True,True
AACR-H0000215-M01,AACR-H0000168-M01,AACR-H0000123-M01,215,NOTCH1,NOTCH1,SMC3,False,True,True,False,True,True,True,True
AACR-H0000122-M01,AACR-H0000215-M01,AACR-H0000123-M01,215,PDGFRA,NOTCH1,SMC3,True,False,True,False,True,True,True,True
AACR-H0000124-M01,AACR-H0000215-M01,AACR-H0000118-M01,215,CBLB,NOTCH1,SRSF2,False,False,True,False,,True,True,False
AACR-H0000215-M01,AACR-H0000166-M01,AACR-H0000123-M01,215,NOTCH1,NOTCH1,SMC3,False,True,True,False,True,True,True,True
AACR-H0000172-M01,AACR-H0000133-M01,AACR-H0000168-M01,215,CBLB,CUX1,NOTCH1,True,True,True,True,True,True,True,True
AACR-H0000124-M01,AACR-H0000215-M01,AACR-H0000166-M01,215,CBLB,NOTCH1,NOTCH1,False,False,True,False,,True,True,False
AACR-H0000185-M01,AACR-H0000158-M01,AACR-H0000118-M01,215,CSF3R,NOTCH1,SRSF2,True,True,True,True,True,True,True,True
AACR-H0000124-M01,AACR-H0000122-M01,AACR-H0000215-M01,215,CBLB,PDGFRA,NOTCH1,False,True,False,False,,True,True,False
AACR-H0000137-M01,AACR-H0000203-M01,AACR-H0000132-M01,215,SRSF2,SETBP1,RUNX1,True,False,False,False,True,,,False
AACR-H0000124-M01,AACR-H0000215-M01,AACR-H0000123-M01,215,CBLB,NOTCH1,SMC3,False,False,True,False,,True,True,False
AACR-H0000172-M01,AACR-H0000142-M01,AACR-H0000158-M01,215,CBLB,CUX1,NOTCH1,True,False,True,False,True,,True,False
AACR-H0000147-M01,AACR-H0000142-M01,AACR-H0000180-M01,215,NRAS,CUX1,NOTCH1,True,False,False,False,True,,,False
AACR-H0000124-M01,AACR-H0000215-M01,AACR-H0000168-M01,215,CBLB,NOTCH1,NOTCH1,False,False,True,False,,True,True,False
AACR-H0000185-M01,AACR-H0000158-M01,AACR-H0000123-M01,214,CSF3R,NOTCH1,SMC3,True,True,True,True,True,True,True,True
AACR-H0000147-M01,AACR-H0000123-M01,AACR-H0000198-M01,214,NRAS,SMC3,RUNX1,True,True,False,False,True,True,,False
AACR-H0000147-M01,AACR-H0000118-M01,AACR-H0000198-M01,214,NRAS,SRSF2,RUNX1,True,True,False,False,True,True,,False
AACR-H0000185-M01,AACR-H0000122-M01,AACR-H0000158-M01,214,CSF3R,PDGFRA,NOTCH1,True,True,True,True,True,True,True,True
AACR-H0000147-M01,AACR-H0000172-M01,AACR-H0000158-M01,214,NRAS,CBLB,NOTCH1,True,True,True,True,True,True,True,True
AACR-H0000147-M01,AACR-H0000123-M01,AACR-H0000203-M01,214,NRAS,SMC3,SETBP1,True,True,False,False,True,True,,False
AACR-H0000133-M01,AACR-H0000137-M01,AACR-H0000198-M01,214,CUX1,SRSF2,RUNX1,True,True,False,False,True,True,,False
AACR-H0000128-M01,AACR-H0000142-M01,AACR-H0000203-M01,214,CBLB,CUX1,SETBP1,False,False,False,False,,,,False
AACR-H0000147-M01,AACR-H0000124-M01,AACR-H0000203-M01,214,NRAS,CBLB,SETBP1,True,False,False,False,True,,,False
AACR-H0000172-M01,AACR-H0000158-M01,AACR-H0000168-M01,214,CBLB,NOTCH1,NOTCH1,True,True,True,True,True,True,True,True
AACR-H0000185-M01,AACR-H0000124-M01,AACR-H0000158-M01,214,CSF3R,CBLB,NOTCH1,True,False,True,False,True,,True,False
AACR-H0000147-M01,AACR-H0000124-M01,AACR-H0000198-M01,214,NRAS,CBLB,RUNX1,True,False,False,False,True,,,False
AACR-H0000147-M01,AACR-H0000118-M01,AACR-H0000203-M01,214,NRAS,SRSF2,SETBP1,True,True,False,False,True,True,,False
AACR-H0000147-M01,AACR-H0000122-M01,AACR-H0000198-M01,214,NRAS,PDGFRA,RUNX1,True,True,False,False,True,True,,False
AACR-H0000172-M01,AACR-H0000158-M01,AACR-H0000166-M01,214,CBLB,NOTCH1,NOTCH1,True,True,True,True,True,True,True,True
AACR-H0000147-M01,AACR-H0000122-M01,AACR-H0000203-M01,214,NRAS,PDGFRA,SETBP1,True,True,False,False,True,True,,False
AACR-H0000185-M01,AACR-H0000147-M01,AACR-H0000137-M01,214,CSF3R,NRAS,SRSF2,True,True,True,True,True,True,True,True
AACR-H0000147-M01,AACR-H0000145-M01,AACR-H0000180-M01,214,NRAS,GATA2,NOTCH1,True,True,False,False,True,True,,False
AACR-H0000180-M01,AACR-H0000178-M01,AACR-H0000137-M01,214,NOTCH1,NOTCH1,SRSF2,False,False,True,False,,,True,False
AACR-H0000128-M01,AACR-H0000122-M01,AACR-H0000215-M01,213,CBLB,PDGFRA,NOTCH1,False,True,False,False,,True,True,False
AACR-H0000128-M01,AACR-H0000215-M01,AACR-H0000123-M01,213,CBLB,NOTCH1,SMC3,False,False,True,False,,True,True,False
AACR-H0000147-M01,AACR-H0000128-M01,AACR-H0000198-M01,213,NRAS,CBLB,RUNX1,True,False,False,False,True,,,False
AACR-H0000147-M01,AACR-H0000128-M01,AACR-H0000203-M01,213,NRAS,CBLB,SETBP1,True,False,False,False,True,,,False
AACR-H0000128-M01,AACR-H0000215-M01,AACR-H0000166-M01,213,CBLB,NOTCH1,NOTCH1,False,False,True,False,,True,True,False
AACR-H0000128-M01,AACR-H0000215-M01,AACR-H0000118-M01,213,CBLB,NOTCH1,SRSF2,False,False,True,False,,True,True,False
AACR-H0000128-M01,AACR-H0000215-M01,AACR-H0000168-M01,213,CBLB,NOTCH1,NOTCH1,False,False,True,False,,True,True,False
AACR-H0000128-M01,AACR-H0000124-M01,AACR-H0000215-M01,213,CBLB,CBLB,NOTCH1,False,False,False,False,,,True,False
AACR-H0000133-M01,AACR-H0000142-M01,AACR-H0000203-M01,213,CUX1,CUX1,SETBP1,True,False,False,False,True,,,False
AACR-H0000172-M01,AACR-H0000166-M01,AACR-H0000136-M01,213,CBLB,NOTCH1,FLT3,True,True,True,True,True,True,True,True
AACR-H0000172-M01,AACR-H0000168-M01,AACR-H0000136-M01,213,CBLB,NOTCH1,FLT3,True,True,True,True,True,True,True,True
AACR-H0000145-M01,AACR-H0000118-M01,AACR-H0000198-M01,213,GATA2,SRSF2,RUNX1,True,True,False,False,True,True,,False
AACR-H0000136-M01,AACR-H0000132-M01,AACR-H0000198-M01,213,FLT3,RUNX1,RUNX1,True,False,False,False,True,,,False
AACR-H0000185-M01,AACR-H0000147-M01,AACR-H0000142-M01,213,CSF3R,NRAS,CUX1,True,True,False,False,True,True,,False
AACR-H0000185-M01,AACR-H0000128-M01,AACR-H0000158-M01,212,CSF3R,CBLB,NOTCH1,True,False,True,False,True,,True,False
AACR-H0000172-M01,AACR-H0000124-M01,AACR-H0000180-M01,212,CBLB,CBLB,NOTCH1,True,False,False,False,True,,,False
AACR-H0000172-M01,AACR-H0000124-M01,AACR-H0000178-M01,212,CBLB,CBLB,NOTCH1,True,False,False,False,True,,,False
AACR-H0000172-M01,AACR-H0000180-M01,AACR-H0000118-M01,212,CBLB,NOTCH1,SRSF2,True,False,True,False,True,,True,False
AACR-H0000137-M01,AACR-H0000132-M01,AACR-H0000198-M01,212,SRSF2,RUNX1,RUNX1,True,False,False,False,True,,,False
AACR-H0000145-M01,AACR-H0000122-M01,AACR-H0000198-M01,212,GATA2,PDGFRA,RUNX1,True,True,False,False,True,True,,False
AACR-H0000185-M01,AACR-H0000147-M01,AACR-H0000145-M01,212,CSF3R,NRAS,GATA2,True,True,True,True,True,True,True,True
AACR-H0000172-M01,AACR-H0000180-M01,AACR-H0000123-M01,212,CBLB,NOTCH1,SMC3,True,False,True,False,True,,True,False
AACR-H0000128-M01,AACR-H0000172-M01,AACR-H0000180-M01,212,CBLB,CBLB,NOTCH1,False,True,False,False,,True,,False
AACR-H0000172-M01,AACR-H0000178-M01,AACR-H0000118-M01,212,CBLB,NOTCH1,SRSF2,True,False,True,False,True,,True,False
AACR-H0000180-M01,AACR-H0000178-M01,AACR-H0000136-M01,212,NOTCH1,NOTCH1,FLT3,False,False,True,False,,,True,False
AACR-H0000142-M01,AACR-H0000132-M01,AACR-H0000198-M01,212,CUX1,RUNX1,RUNX1,False,False,False,False,,,,False
AACR-H0000172-M01,AACR-H0000178-M01,AACR-H0000123-M01,212,CBLB,NOTCH1,SMC3,True,False,True,False,True,,True,False
AACR-H0000145-M01,AACR-H0000123-M01,AACR-H0000198-M01,212,GATA2,SMC3,RUNX1,True,True,False,False,True,True,,False
AACR-H0000172-M01,AACR-H0000122-M01,AACR-H0000178-M01,212,CBLB,PDGFRA,NOTCH1,True,True,False,False,True,True,,False
AACR-H0000172-M01,AACR-H0000180-M01,AACR-H0000158-M01,212,CBLB,NOTCH1,NOTCH1,True,False,True,False,True,,True,False
AACR-H0000124-M01,AACR-H0000145-M01,AACR-H0000198-M01,212,CBLB,GATA2,RUNX1,False,True,False,False,,True,,False
AACR-H0000142-M01,AACR-H0000136-M01,AACR-H0000198-M01,212,CUX1,FLT3,RUNX1,False,True,False,False,,True,,False
AACR-H0000128-M01,AACR-H0000172-M01,AACR-H0000178-M01,212,CBLB,CBLB,NOTCH1,False,True,False,False,,True,,False
AACR-H0000172-M01,AACR-H0000122-M01,AACR-H0000180-M01,212,CBLB,PDGFRA,NOTCH1,True,True,False,False,True,True,,False
AACR-H0000128-M01,AACR-H0000145-M01,AACR-H0000198-M01,211,CBLB,GATA2,RUNX1,False,True,False,False,,True,,False
AACR-H0000172-M01,AACR-H0000145-M01,AACR-H0000158-M01,211,CBLB,GATA2,NOTCH1,True,True,True,True,True,True,True,True
AACR-H0000142-M01,AACR-H0000136-M01,AACR-H0000203-M01,210,CUX1,FLT3,SETBP1,False,True,False,False,,True,,False
AACR-H0000147-M01,AACR-H0000133-M01,AACR-H0000203-M01,210,NRAS,CUX1,SETBP1,True,True,False,False,True,True,,False
AACR-H0000145-M01,AACR-H0000118-M01,AACR-H0000203-M01,210,GATA2,SRSF2,SETBP1,True,True,False,False,True,True,,False
AACR-H0000136-M01,AACR-H0000137-M01,AACR-H0000198-M01,210,FLT3,SRSF2,RUNX1,True,True,False,False,True,True,,False
AACR-H0000142-M01,AACR-H0000137-M01,AACR-H0000198-M01,210,CUX1,SRSF2,RUNX1,False,True,False,False,,True,,False
AACR-H0000172-M01,AACR-H0000168-M01,AACR-H0000137-M01,210,CBLB,NOTCH1,SRSF2,True,True,True,True,True,True,True,True
AACR-H0000142-M01,AACR-H0000180-M01,AACR-H0000178-M01,210,CUX1,NOTCH1,NOTCH1,False,False,False,False,,,,False
AACR-H0000124-M01,AACR-H0000145-M01,AACR-H0000203-M01,210,CBLB,GATA2,SETBP1,False,True,False,False,,True,,False
AACR-H0000172-M01,AACR-H0000142-M01,AACR-H0000168-M01,210,CBLB,CUX1,NOTCH1,True,False,True,False,True,,True,False
AACR-H0000172-M01,AACR-H0000166-M01,AACR-H0000137-M01,210,CBLB,NOTCH1,SRSF2,True,True,True,True,True,True,True,True
AACR-H0000172-M01,AACR-H0000142-M01,AACR-H0000166-M01,210,CBLB,CUX1,NOTCH1,True,False,True,False,True,,True,False
AACR-H0000145-M01,AACR-H0000123-M01,AACR-H0000203-M01,210,GATA2,SMC3,SETBP1,True,True,False,False,True,True,,False
AACR-H0000145-M01,AACR-H0000122-M01,AACR-H0000203-M01,210,GATA2,PDGFRA,SETBP1,True,True,False,False,True,True,,False
AACR-H0000145-M01,AACR-H0000180-M01,AACR-H0000178-M01,209,GATA2,NOTCH1,NOTCH1,True,False,False,False,True,,,False
AACR-H0000185-M01,AACR-H0000133-M01,AACR-H0000158-M01,209,CSF3R,CUX1,NOTCH1,True,True,True,True,True,True,True,True
AACR-H0000122-M01,AACR-H0000118-M01,AACR-H0000226-M01,209,PDGFRA,SRSF2,ZRSR2,True,True,False,False,True,True,True,True
AACR-H0000124-M01,AACR-H0000118-M01,AACR-H0000226-M01,209,CBLB,SRSF2,ZRSR2,False,True,False,False,,True,True,False
AACR-H0000124-M01,AACR-H0000122-M01,AACR-H0000226-M01,209,CBLB,PDGFRA,ZRSR2,False,True,False,False,,True,True,False
AACR-H0000122-M01,AACR-H0000123-M01,AACR-H0000226-M01,209,PDGFRA,SMC3,ZRSR2,True,True,False,False,True,True,True,True
AACR-H0000123-M01,AACR-H0000118-M01,AACR-H0000226-M01,209,SMC3,SRSF2,ZRSR2,True,True,False,False,True,True,True,True
AACR-H0000128-M01,AACR-H0000145-M01,AACR-H0000203-M01,209,CBLB,GATA2,SETBP1,False,True,False,False,,True,,False
AACR-H0000124-M01,AACR-H0000123-M01,AACR-H0000226-M01,209,CBLB,SMC3,ZRSR2,False,True,False,False,,True,True,False
AACR-H0000147-M01,AACR-H0000133-M01,AACR-H0000198-M01,209,NRAS,CUX1,RUNX1,True,True,False,False,True,True,,False
AACR-H0000142-M01,AACR-H0000203-M01,AACR-H0000132-M01,208,CUX1,SETBP1,RUNX1,False,False,False,False,,,,False
AACR-H0000145-M01,AACR-H0000133-M01,AACR-H0000198-M01,208,GATA2,CUX1,RUNX1,True,True,False,False,True,True,,False
AACR-H0000147-M01,AACR-H0000136-M01,AACR-H0000203-M01,208,NRAS,FLT3,SETBP1,True,True,False,False,True,True,,False
AACR-H0000215-M01,AACR-H0000166-M01,AACR-H0000132-M01,208,NOTCH1,NOTCH1,RUNX1,False,True,False,False,True,True,,False
AACR-H0000133-M01,AACR-H0000215-M01,AACR-H0000168-M01,208,CUX1,NOTCH1,NOTCH1,True,False,True,False,True,True,True,True
AACR-H0000172-M01,AACR-H0000180-M01,AACR-H0000132-M01,208,CBLB,NOTCH1,RUNX1,True,False,False,False,True,,,False
AACR-H0000133-M01,AACR-H0000215-M01,AACR-H0000166-M01,208,CUX1,NOTCH1,NOTCH1,True,False,True,False,True,True,True,True
AACR-H0000133-M01,AACR-H0000215-M01,AACR-H0000123-M01,208,CUX1,NOTCH1,SMC3,True,False,True,False,True,True,True,True
AACR-H0000133-M01,AACR-H0000215-M01,AACR-H0000118-M01,208,CUX1,NOTCH1,SRSF2,True,False,True,False,True,True,True,True
AACR-H0000215-M01,AACR-H0000168-M01,AACR-H0000132-M01,208,NOTCH1,NOTCH1,RUNX1,False,True,False,False,True,True,,False
AACR-H0000122-M01,AACR-H0000133-M01,AACR-H0000215-M01,208,PDGFRA,CUX1,NOTCH1,True,True,False,False,True,True,True,True
AACR-H0000124-M01,AACR-H0000133-M01,AACR-H0000215-M01,208,CBLB,CUX1,NOTCH1,False,True,False,False,,True,True,False
AACR-H0000158-M01,AACR-H0000215-M01,AACR-H0000168-M01,208,NOTCH1,NOTCH1,NOTCH1,True,False,True,False,True,True,True,True
AACR-H0000158-M01,AACR-H0000215-M01,AACR-H0000118-M01,208,NOTCH1,NOTCH1,SRSF2,True,False,True,False,True,True,True,True
AACR-H0000158-M01,AACR-H0000215-M01,AACR-H0000166-M01,208,NOTCH1,NOTCH1,NOTCH1,True,False,True,False,True,True,True,True
AACR-H0000215-M01,AACR-H0000118-M01,AACR-H0000132-M01,208,NOTCH1,SRSF2,RUNX1,False,True,False,False,True,True,,False
AACR-H0000142-M01,AACR-H0000137-M01,AACR-H0000203-M01,208,CUX1,SRSF2,SETBP1,False,True,False,False,,True,,False
AACR-H0000124-M01,AACR-H0000158-M01,AACR-H0000215-M01,207,CBLB,NOTCH1,NOTCH1,False,True,False,False,,True,True,False
AACR-H0000185-M01,AACR-H0000158-M01,AACR-H0000132-M01,207,CSF3R,NOTCH1,RUNX1,True,True,False,False,True,True,,False
AACR-H0000185-M01,AACR-H0000166-M01,AACR-H0000118-M01,207,CSF3R,NOTCH1,SRSF2,True,True,True,True,True,True,True,True
AACR-H0000185-M01,AACR-H0000172-M01,AACR-H0000118-M01,207,CSF3R,CBLB,SRSF2,True,True,True,True,True,True,True,True
AACR-H0000185-M01,AACR-H0000172-M01,AACR-H0000122-M01,207,CSF3R,CBLB,PDGFRA,True,True,True,True,True,True,True,True
AACR-H0000172-M01,AACR-H0000133-M01,AACR-H0000178-M01,207,CBLB,CUX1,NOTCH1,True,True,False,False,True,True,,False
AACR-H0000185-M01,AACR-H0000172-M01,AACR-H0000123-M01,207,CSF3R,CBLB,SMC3,True,True,True,True,True,True,True,True
AACR-H0000185-M01,AACR-H0000172-M01,AACR-H0000124-M01,207,CSF3R,CBLB,CBLB,True,True,False,False,True,True,,False
AACR-H0000215-M01,AACR-H0000166-M01,AACR-H0000137-M01,207,NOTCH1,NOTCH1,SRSF2,False,True,True,False,True,True,True,True
AACR-H0000124-M01,AACR-H0000215-M01,AACR-H0000132-M01,207,CBLB,NOTCH1,RUNX1,False,False,False,False,,True,,False
AACR-H0000185-M01,AACR-H0000166-M01,AACR-H0000168-M01,207,CSF3R,NOTCH1,NOTCH1,True,True,True,True,True,True,True,True
AACR-H0000172-M01,AACR-H0000145-M01,AACR-H0000166-M01,207,CBLB,GATA2,NOTCH1,True,True,True,True,True,True,True,True
AACR-H0000158-M01,AACR-H0000215-M01,AACR-H0000123-M01,207,NOTCH1,NOTCH1,SMC3,True,False,True,False,True,True,True,True
AACR-H0000122-M01,AACR-H0000158-M01,AACR-H0000215-M01,207,PDGFRA,NOTCH1,NOTCH1,True,True,False,False,True,True,True,True
